date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,result
2022-05-15,Napoli,Genoa,3,0,2.3453,1.0345,H
2022-05-15,Milan,Atalanta,2,0,1.53356,0.779491,H
2022-05-15,Cagliari,Inter,1,3,0.669726,2.63086,A
2022-05-16,Sampdoria,Fiorentina,4,1,1.7651,1.57284,H
2022-05-16,Juventus,Lazio,2,2,0.767731,0.839523,D
2022-05-20,Torino,Roma,0,3,0.516826,2.72468,A
2022-05-21,Genoa,Bologna,0,1,0.916093,1.06929,A
2022-05-21,Atalanta,Empoli,0,1,3.27816,0.290017,A
2022-05-21,Fiorentina,Juventus,2,0,1.38571,0.0655878,H
2022-05-21,Lazio,Verona,3,3,3.45526,1.97266,D
2022-05-22,Spezia,Napoli,0,3,1.70411,1.7779,A
2022-05-22,Inter,Sampdoria,3,0,2.96426,0.836763,H
2022-05-22,Sassuolo,Milan,0,3,0.293355,4.00571,A
2022-05-22,Salernitana,Udinese,0,4,2.38256,2.36064,A
2022-05-22,Venezia,Cagliari,0,0,0.665291,1.57535,D
